epoch,reward,loss,policy_loss,value_loss,entropy
395,19.8775,0.5023,0.0913,0.8787,5.6632
396,31.7144,0.6329,0.1806,0.9612,5.6665
397,19.3139,0.5488,0.1201,0.9139,5.6621
398,22.9670,0.5568,0.1142,0.9418,5.6660
399,23.3579,0.6008,0.1485,0.9613,5.6738
400,16.1272,0.4909,0.0278,0.9829,5.6714
401,24.7696,0.5771,0.1105,0.9899,5.6666
402,14.8323,0.6720,0.2686,0.8634,5.6641
403,39.6478,0.7261,0.2751,0.9588,5.6680
404,14.1051,0.7517,0.3404,0.8792,5.6731
405,22.9656,0.6484,0.1728,1.0078,5.6682
406,16.0800,0.6552,0.1843,0.9985,5.6684
407,29.2423,0.5440,0.1340,0.8765,5.6613
408,21.1996,0.6004,0.1416,0.9743,5.6699
409,20.9628,0.5572,0.1398,0.8915,5.6707
410,20.8552,0.5974,0.1362,0.9789,5.6644
411,15.8590,0.8057,0.3851,0.8979,5.6620
412,19.4958,0.5400,0.0970,0.9428,5.6721
413,28.9185,0.7889,0.3539,0.9267,5.6675
414,20.2667,0.8728,0.3879,1.0265,5.6693
415,20.6800,0.5888,0.1357,0.9629,5.6740
416,16.0368,0.8413,0.3913,0.9567,5.6701
417,22.8575,0.6546,0.2400,0.8859,5.6685
418,18.0765,0.6436,0.2463,0.8511,5.6710
419,26.7025,0.7713,0.3193,0.9606,5.6665
420,19.8712,0.5138,0.0780,0.9283,5.6662
421,18.6239,0.5749,0.1327,0.9410,5.6644
422,22.2953,0.6648,0.2183,0.9496,5.6680
423,18.9275,0.6310,0.1930,0.9327,5.6658
424,21.5438,0.6357,0.1657,0.9967,5.6669
425,21.4718,0.5563,0.1278,0.9138,5.6690
426,20.6403,0.4564,0.0239,0.9217,5.6690
427,16.8411,0.6523,0.2417,0.8780,5.6732
428,30.5158,0.5883,0.1724,0.8884,5.6668
429,24.5375,0.6169,0.1513,0.9880,5.6656
430,27.2150,0.6655,0.2243,0.9392,5.6751
431,19.5153,0.4253,0.0175,0.8724,5.6671
432,18.7589,0.6145,0.1678,0.9501,5.6676
433,17.8161,0.8275,0.3703,0.9711,5.6680
434,28.4300,0.5182,0.0835,0.9261,5.6662
435,17.1268,0.5573,0.1297,0.9119,5.6674
436,30.3622,0.5864,0.1608,0.9079,5.6679
437,30.9289,0.5988,0.1753,0.9037,5.6722
438,27.1301,0.7776,0.3529,0.9060,5.6617
439,24.4194,0.6691,0.2034,0.9880,5.6753
440,23.1972,0.7194,0.2727,0.9501,5.6688
441,18.9400,0.5628,0.1447,0.8929,5.6658
442,16.0631,0.5986,0.1691,0.9157,5.6659
443,29.8931,0.5853,0.1438,0.9397,5.6669
444,17.8475,0.6736,0.2337,0.9364,5.6735
445,13.6733,0.6863,0.2494,0.9304,5.6683
446,19.3592,0.4867,0.0115,1.0071,5.6679
447,25.6303,0.4858,0.0334,0.9614,5.6667
448,16.3130,0.7534,0.2939,0.9756,5.6702
449,19.7907,0.6260,0.2082,0.8923,5.6642
450,35.2187,0.6186,0.1797,0.9345,5.6740
451,16.7552,0.6625,0.2228,0.9360,5.6627
452,16.9569,0.7188,0.2542,0.9859,5.6657
453,15.3645,0.6809,0.2223,0.9739,5.6679
454,23.8708,1.0903,0.6487,0.9398,5.6671
455,19.1934,0.4599,0.0407,0.8952,5.6695
456,27.0375,0.5735,0.1265,0.9507,5.6747
457,36.0304,0.4863,0.0473,0.9349,5.6751
458,31.7250,0.6534,0.2180,0.9274,5.6673
459,21.5506,0.5057,0.1199,0.8282,5.6655
460,14.6547,0.6515,0.2037,0.9522,5.6692
461,25.2753,0.6462,0.2280,0.8930,5.6741
462,14.6659,0.5704,0.1103,0.9769,5.6656
463,22.6395,0.7027,0.2635,0.9350,5.6729
464,24.3667,0.4585,0.0363,0.9011,5.6676
465,19.6340,0.5630,0.1199,0.9430,5.6736
466,31.1917,0.7505,0.3164,0.9248,5.6659
467,17.4221,0.6410,0.1971,0.9445,5.6675
468,21.9474,0.5482,0.1051,0.9428,5.6725
469,22.6248,0.6255,0.2257,0.8563,5.6677
470,20.3899,0.4519,0.0137,0.9332,5.6677
471,21.2770,0.4857,0.0292,0.9696,5.6704
472,22.9722,0.5257,0.0566,0.9949,5.6658
473,18.5978,0.4274,-0.0376,0.9866,5.6605
474,24.8710,0.8578,0.4093,0.9537,5.6707
475,29.3630,0.7186,0.2601,0.9737,5.6704
476,13.7847,0.6825,0.2149,0.9919,5.6725
477,19.7079,0.5178,0.0825,0.9271,5.6622
478,16.3454,0.5510,0.0722,1.0142,5.6672
479,18.2613,0.8996,0.4328,0.9902,5.6658
480,23.6775,0.6369,0.1943,0.9418,5.6658
481,18.1558,0.5928,0.1961,0.8500,5.6644
482,15.9000,0.7094,0.2469,0.9817,5.6733
483,18.9106,0.7066,0.3113,0.8472,5.6653
484,17.9539,0.6329,0.2031,0.9163,5.6666
485,14.8911,0.7696,0.3313,0.9333,5.6676
486,27.8664,0.4450,0.0387,0.8694,5.6745
487,20.7438,0.5593,0.1389,0.8974,5.6625
488,18.3764,0.6398,0.1611,1.0141,5.6688
489,25.0028,0.4995,0.0804,0.8947,5.6628
490,19.5642,0.8101,0.3822,0.9125,5.6705
491,24.6389,0.5174,0.1001,0.8912,5.6649
492,19.2667,0.5538,0.1109,0.9423,5.6676
493,28.0956,0.5274,0.0618,0.9880,5.6695
494,15.9540,0.6197,0.1631,0.9698,5.6688
495,20.3183,0.5155,0.0575,0.9727,5.6701
496,24.0821,0.4937,0.0620,0.9200,5.6634
497,19.6877,0.5867,0.1653,0.8994,5.6645
498,15.2950,0.7399,0.2703,0.9958,5.6701
499,16.1135,0.5468,0.0936,0.9631,5.6632
500,21.3876,0.6341,0.1799,0.9652,5.6692
