epoch,reward,loss,policy_loss,value_loss,entropy
339,17.5722,0.5489,0.1086,0.9376,5.6881
340,28.5308,0.7018,0.2685,0.9235,5.6879
341,22.0762,0.5891,0.1467,0.9417,5.6884
342,22.2667,0.7282,0.2666,0.9802,5.6878
343,28.9928,0.5782,0.1524,0.9085,5.6887
344,27.3356,0.6309,0.1963,0.9260,5.6881
345,20.4498,0.5946,0.1677,0.9106,5.6891
346,28.3046,0.5638,0.1540,0.8764,5.6895
347,21.8735,0.4431,0.0042,0.9347,5.6882
348,43.3160,0.5704,0.1370,0.9237,5.6892
349,27.2964,0.5375,0.1091,0.9137,5.6886
350,15.5156,0.5633,0.1433,0.8968,5.6894
351,14.8590,0.5972,0.1436,0.9642,5.6898
352,19.2600,0.5957,0.1831,0.8821,5.6884
353,28.7064,0.5618,0.1386,0.9033,5.6890
354,14.9028,0.4178,-0.0266,0.9457,5.6882
355,27.3043,0.4995,0.0491,0.9577,5.6905
356,21.5522,0.5614,0.1140,0.9516,5.6910
357,25.7877,0.8349,0.3977,0.9313,5.6890
358,26.6335,0.7577,0.2828,1.0066,5.6885
359,28.3819,0.4524,0.0158,0.9301,5.6886
360,26.1676,0.5008,0.0666,0.9253,5.6886
361,23.6051,0.6192,0.1837,0.9279,5.6897
362,24.7600,0.5226,0.0992,0.9037,5.6892
363,24.1138,0.6990,0.2862,0.8826,5.6895
364,19.7504,0.5932,0.1738,0.8957,5.6897
365,24.2642,0.4185,0.0168,0.8604,5.6905
366,38.2167,0.7218,0.2889,0.9227,5.6891
367,33.6794,0.5865,0.1662,0.8975,5.6889
368,23.1050,0.5791,0.1530,0.9091,5.6896
369,16.1724,0.4875,0.0405,0.9509,5.6895
370,19.8804,0.7071,0.2452,0.9807,5.6896
371,23.4931,0.4852,0.0642,0.8990,5.6890
372,29.3777,0.7678,0.3188,0.9549,5.6895
373,20.9641,0.6450,0.1880,0.9708,5.6879
374,37.4019,0.9130,0.4901,0.9026,5.6891
375,26.8153,0.5490,0.1296,0.8956,5.6882
376,26.3146,0.4557,0.0735,0.8213,5.6896
377,19.2899,0.5684,0.1653,0.8631,5.6881
378,27.9204,0.5464,0.1063,0.9371,5.6886
379,27.9483,0.5343,0.1353,0.8549,5.6891
380,20.3422,0.6127,0.1640,0.9544,5.6902
381,22.6019,0.6959,0.2545,0.9398,5.6868
382,32.6308,0.5940,0.1818,0.8813,5.6890
383,22.5988,0.4861,0.0396,0.9498,5.6893
384,15.3737,0.6251,0.1715,0.9640,5.6868
385,20.7817,0.6914,0.2770,0.8857,5.6881
386,11.6399,0.6845,0.1974,1.0311,5.6885
387,38.8544,0.5656,0.1282,0.9317,5.6888
388,20.0294,0.5969,0.1531,0.9446,5.6885
389,14.6667,0.7447,0.2703,1.0058,5.6898
390,16.0771,0.5912,0.1586,0.9222,5.6888
391,15.8035,0.5824,0.1147,0.9924,5.6883
