epoch,reward,loss,policy_loss,value_loss,entropy
296,0.8681,0.3203,-0.0250,0.9008,2.9942
297,0.8811,0.3208,-0.0252,0.9026,2.9920
298,0.8784,0.3226,-0.0221,0.8991,2.9948
299,0.8752,0.3383,-0.0047,0.8949,2.9990
300,0.8753,0.3384,-0.0051,0.8962,2.9995
301,0.8924,0.3434,-0.0022,0.9014,2.9984
302,0.8731,0.3453,-0.0014,0.9042,2.9963
303,0.8910,0.3462,-0.0004,0.9037,2.9935
304,0.8815,0.3414,-0.0039,0.9007,2.9911
305,0.8766,0.3391,-0.0067,0.9019,2.9905
306,0.8402,0.3005,-0.0440,0.8988,2.9912
307,0.8781,0.3166,-0.0286,0.9002,2.9957
308,0.8866,0.3467,0.0014,0.9009,2.9983
309,0.8600,0.3223,-0.0276,0.9122,2.9956
310,0.8873,0.3195,-0.0232,0.8941,2.9904
311,0.8879,0.3367,-0.0110,0.9068,2.9916
312,0.8776,0.3346,-0.0095,0.8978,2.9942
313,0.8950,0.3499,0.0002,0.9116,2.9939
314,0.8793,0.3342,-0.0133,0.9062,2.9916
315,0.8753,0.3285,-0.0167,0.9003,2.9873
316,0.8839,0.3449,-0.0005,0.9009,2.9855
317,0.8792,0.3382,-0.0052,0.8959,2.9838
318,0.8789,0.3469,-0.0000,0.9046,2.9816
319,0.8720,0.3463,0.0004,0.9021,2.9793
320,0.8744,0.3454,-0.0021,0.9060,2.9774
321,0.8747,0.3372,-0.0066,0.8968,2.9754
322,0.8800,0.3332,-0.0122,0.9006,2.9755
323,0.8824,0.3430,-0.0035,0.9035,2.9726
324,0.8698,0.3263,-0.0183,0.8984,2.9712
325,0.8880,0.3060,-0.0385,0.8984,2.9745
326,0.8907,0.3418,-0.0030,0.8994,2.9832
327,0.8819,0.3425,-0.0010,0.8961,2.9876
328,0.8763,0.3245,-0.0226,0.9052,2.9886
329,0.8779,0.3318,-0.0125,0.8982,2.9892
330,0.8795,0.3423,-0.0025,0.8994,2.9895
331,0.8786,0.3431,-0.0017,0.8994,2.9892
332,0.8870,0.3442,-0.0031,0.9057,2.9886
333,0.8817,0.3448,-0.0010,0.9019,2.9882
334,0.8793,0.3459,0.0011,0.8994,2.9881
335,0.8784,0.3504,0.0042,0.9027,2.9876
336,0.8813,0.3475,0.0029,0.8988,2.9874
337,0.8743,0.3464,0.0014,0.8998,2.9871
338,0.8975,0.3430,-0.0034,0.9031,2.9867
339,0.8622,0.3119,-0.0350,0.9044,2.9878
340,0.8888,0.3340,-0.0110,0.9000,2.9922
341,0.8661,0.3208,-0.0258,0.9038,2.9911
342,0.8755,0.3285,-0.0170,0.9010,2.9899
343,0.8685,0.3459,0.0007,0.9005,2.9900
344,0.8673,0.3452,0.0003,0.8996,2.9894
345,0.8834,0.3457,0.0014,0.8982,2.9884
346,0.8977,0.3439,-0.0018,0.9014,2.9877
347,0.8972,0.3456,0.0003,0.9007,2.9874
348,0.8792,0.3442,0.0005,0.8965,2.9871
349,0.8819,0.3500,0.0053,0.8993,2.9868
350,0.8695,0.3444,-0.0009,0.9007,2.9866
351,0.9020,0.3430,-0.0015,0.8986,2.9864
352,0.8817,0.3457,0.0012,0.8987,2.9865
353,0.8892,0.3468,0.0019,0.8995,2.9863
354,0.8711,0.3421,-0.0012,0.8956,2.9864
355,0.8835,0.3411,-0.0039,0.8997,2.9866
356,0.8870,0.3440,0.0001,0.8970,2.9865
357,0.8846,0.3445,-0.0013,0.9019,2.9866
358,0.8763,0.3422,-0.0016,0.8969,2.9865
359,0.8810,0.3449,0.0013,0.8964,2.9865
360,0.8768,0.3482,0.0025,0.9015,2.9863
361,0.8785,0.3393,-0.0026,0.8922,2.9863
362,0.8949,0.3438,-0.0009,0.8989,2.9866
363,0.8816,0.3440,-0.0007,0.8993,2.9866
364,0.8789,0.3491,0.0041,0.8999,2.9865
365,0.8846,0.3473,0.0006,0.9041,2.9866
366,0.8976,0.3477,0.0012,0.9036,2.9869
367,0.8888,0.3423,-0.0015,0.8969,2.9867
368,0.8737,0.3438,-0.0012,0.8997,2.9868
369,0.8938,0.3437,-0.0019,0.9014,2.9869
370,0.8786,0.3425,-0.0014,0.8971,2.9871
371,0.8892,0.3430,-0.0020,0.8998,2.9871
372,0.8952,0.3462,0.0016,0.8987,2.9871
373,0.8872,0.3441,-0.0025,0.9038,2.9871
374,0.8729,0.3432,-0.0011,0.8980,2.9875
375,0.8744,0.3444,-0.0011,0.9010,2.9875
376,0.8947,0.3471,0.0028,0.8980,2.9874
377,0.8749,0.3473,0.0018,0.9009,2.9872
378,0.8741,0.3413,-0.0037,0.8999,2.9869
379,0.8831,0.3436,-0.0008,0.8983,2.9865
380,0.8957,0.3437,-0.0018,0.9010,2.9857
381,0.8937,0.3437,-0.0026,0.9031,2.9854
382,0.8821,0.3446,-0.0005,0.9000,2.9852
383,0.8780,0.3295,-0.0159,0.9008,2.9851
384,0.8896,0.3379,-0.0040,0.8921,2.9862
385,0.8861,0.3461,0.0020,0.8975,2.9862
386,0.8785,0.3404,-0.0027,0.8952,2.9858
387,0.8884,0.3471,-0.0004,0.9062,2.9858
388,0.8781,0.3443,-0.0014,0.9014,2.9858
389,0.8767,0.3304,-0.0138,0.8980,2.9858
390,0.8718,0.3471,0.0014,0.9016,2.9856
391,0.8773,0.3480,0.0014,0.9039,2.9846
392,0.8747,0.3467,0.0022,0.8986,2.9839
393,0.8914,0.3424,-0.0014,0.8966,2.9831
394,0.8874,0.3473,0.0023,0.8997,2.9828
395,0.8705,0.3452,0.0000,0.9002,2.9824
396,0.8759,0.3454,-0.0003,0.9014,2.9823
397,0.8689,0.3450,-0.0008,0.9016,2.9826
398,0.8978,0.3452,0.0009,0.8978,2.9823
399,0.8869,0.3452,-0.0014,0.9038,2.9821
400,0.8827,0.3449,-0.0007,0.9013,2.9819
401,0.8850,0.3443,-0.0003,0.8989,2.9817
402,0.8778,0.3440,-0.0017,0.9015,2.9816
403,0.8669,0.3435,-0.0008,0.8979,2.9817
404,0.8868,0.3433,-0.0005,0.8967,2.9815
405,0.8699,0.3450,0.0001,0.8997,2.9817
406,0.8999,0.3472,0.0021,0.9001,2.9818
407,0.8864,0.3475,0.0009,0.9038,2.9820
408,0.8810,0.3443,-0.0013,0.9013,2.9822
409,0.8779,0.3467,0.0012,0.9010,2.9822
410,0.8847,0.3344,-0.0109,0.9006,2.9821
411,0.8835,0.3486,0.0019,0.9040,2.9823
412,0.8788,0.3427,-0.0010,0.8965,2.9821
413,0.8662,0.3429,-0.0037,0.9038,2.9819
414,0.8831,0.3460,-0.0004,0.9033,2.9818
415,0.8905,0.3452,-0.0003,0.9009,2.9818
416,0.8941,0.3426,-0.0001,0.8940,2.9817
417,0.8775,0.3422,-0.0023,0.8985,2.9817
418,0.8733,0.3440,-0.0011,0.9001,2.9817
419,0.8867,0.3433,-0.0019,0.9003,2.9818
420,0.8785,0.3385,-0.0053,0.8966,2.9819
421,0.8767,0.3401,-0.0043,0.8981,2.9821
422,0.8713,0.3461,0.0014,0.8992,2.9826
423,0.8739,0.3470,0.0024,0.8988,2.9827
424,0.8953,0.3438,-0.0015,0.9005,2.9828
425,0.8720,0.3434,-0.0023,0.9013,2.9825
426,0.8736,0.3411,-0.0031,0.8978,2.9826
427,0.8624,0.3442,-0.0019,0.9027,2.9828
428,0.8760,0.3465,0.0003,0.9029,2.9827
429,0.8822,0.3483,0.0021,0.9027,2.9828
430,0.8878,0.3463,0.0006,0.9014,2.9827
431,0.8759,0.3433,-0.0026,0.9020,2.9829
432,0.8769,0.3439,-0.0037,0.9061,2.9831
433,0.8801,0.3459,-0.0001,0.9021,2.9835
434,0.8971,0.3465,0.0006,0.9020,2.9838
435,0.8854,0.3454,0.0009,0.8986,2.9838
436,0.8800,0.3469,0.0010,0.9022,2.9839
437,0.8703,0.3438,0.0000,0.8967,2.9838
438,0.8849,0.3419,-0.0017,0.8963,2.9839
439,0.9052,0.3462,-0.0009,0.9051,2.9841
440,0.8898,0.3446,-0.0003,0.8996,2.9839
441,0.8947,0.3423,-0.0023,0.8988,2.9839
442,0.8780,0.3480,0.0025,0.9010,2.9841
443,0.8713,0.3448,-0.0012,0.9022,2.9841
444,0.8770,0.3455,-0.0007,0.9026,2.9841
445,0.8835,0.3448,-0.0004,0.9002,2.9841
446,0.8843,0.3475,0.0023,0.9001,2.9842
447,0.8822,0.3448,0.0001,0.8988,2.9845
448,0.8828,0.3473,0.0023,0.8998,2.9846
449,0.8895,0.3445,-0.0006,0.9001,2.9847
450,0.8811,0.3476,0.0001,0.9061,2.9849
451,0.9027,0.3455,-0.0001,0.9013,2.9847
452,0.8807,0.3451,0.0003,0.8993,2.9849
453,0.8762,0.3442,-0.0001,0.8983,2.9848
454,0.8777,0.3443,-0.0006,0.8995,2.9850
455,0.8849,0.3478,0.0015,0.9030,2.9849
456,0.8740,0.3461,0.0015,0.8990,2.9849
457,0.8893,0.3419,-0.0020,0.8972,2.9851
458,0.8709,0.3443,0.0001,0.8980,2.9852
459,0.8697,0.3439,-0.0003,0.8977,2.9850
460,0.8882,0.3435,-0.0017,0.9002,2.9849
461,0.8778,0.3433,-0.0024,0.9015,2.9850
462,0.8750,0.3417,-0.0017,0.8958,2.9851
463,0.8746,0.3456,0.0007,0.8995,2.9852
464,0.8775,0.3486,0.0018,0.9043,2.9852
465,0.8845,0.3428,-0.0010,0.8968,2.9851
466,0.8798,0.3469,0.0005,0.9032,2.9852
467,0.8944,0.3440,-0.0015,0.9010,2.9850
468,0.8902,0.3432,-0.0016,0.8992,2.9851
469,0.8858,0.3443,0.0007,0.8966,2.9850
470,0.8861,0.3442,-0.0004,0.8988,2.9852
471,0.8842,0.3436,-0.0013,0.8995,2.9851
472,0.8920,0.3440,-0.0023,0.9031,2.9851
473,0.8785,0.3449,-0.0012,0.9026,2.9851
474,0.8792,0.3454,0.0010,0.8984,2.9851
475,0.8848,0.3437,-0.0010,0.8991,2.9852
476,0.8791,0.3465,0.0006,0.9019,2.9851
477,0.8671,0.3436,-0.0008,0.8983,2.9851
478,0.8750,0.3434,-0.0006,0.8974,2.9852
479,0.8815,0.3429,-0.0014,0.8981,2.9851
480,0.8746,0.3420,-0.0021,0.8976,2.9851
481,0.8792,0.3456,-0.0013,0.9047,2.9851
482,0.8628,0.3448,-0.0006,0.9009,2.9851
483,0.9016,0.3448,0.0003,0.8987,2.9851
484,0.8744,0.3456,-0.0004,0.9022,2.9851
485,0.8768,0.3425,-0.0012,0.8965,2.9851
486,0.8781,0.3455,0.0024,0.8953,2.9852
487,0.8968,0.3451,-0.0024,0.9062,2.9852
488,0.8782,0.3423,-0.0019,0.8976,2.9850
489,0.8943,0.3419,-0.0005,0.8931,2.9852
490,0.8836,0.3416,0.0000,0.8913,2.9851
491,0.9006,0.3443,-0.0007,0.8997,2.9851
492,0.8657,0.3422,0.0006,0.8913,2.9851
493,0.9084,0.3482,0.0017,0.9034,2.9851
494,0.8893,0.3437,-0.0015,0.9001,2.9850
495,0.8814,0.3442,-0.0015,0.9016,2.9850
496,0.8753,0.3459,0.0022,0.8966,2.9850
497,0.8830,0.3452,-0.0008,0.9022,2.9849
