epoch,reward,loss,policy_loss,value_loss,entropy
463,123.8719,0.4006,-0.0403,0.9157,3.3999
464,135.1662,0.3913,-0.0451,0.9068,3.3990
465,125.9755,0.4113,-0.0285,0.9134,3.3739
466,123.6843,0.4035,-0.0359,0.9126,3.3819
467,126.8326,0.3829,-0.0544,0.9082,3.3666
468,126.1024,0.3892,-0.0401,0.8923,3.3598
469,137.4735,0.3747,-0.0536,0.8901,3.3485
470,128.4400,0.4001,-0.0439,0.9214,3.3396
471,161.4133,0.3950,-0.0388,0.9010,3.3403
472,161.5150,0.3788,-0.0524,0.8959,3.3428
473,169.4562,0.3820,-0.0495,0.8966,3.3504
474,129.0358,0.3974,-0.0340,0.8963,3.3440
475,153.0119,0.3946,-0.0388,0.9003,3.3325
476,119.9750,0.3982,-0.0424,0.9145,3.3295
477,143.8475,0.4019,-0.0236,0.8843,3.3313
478,139.1983,0.3772,-0.0554,0.8983,3.3206
479,123.8556,0.3919,-0.0413,0.8996,3.3172
480,115.5312,0.3907,-0.0398,0.8940,3.3093
481,119.2793,0.3921,-0.0390,0.8953,3.3026
482,134.6357,0.4073,-0.0249,0.8973,3.2977
483,139.7077,0.4104,-0.0266,0.9069,3.2786
484,132.9549,0.4137,-0.0292,0.9186,3.2807
485,134.9929,0.3999,-0.0283,0.8890,3.2713
486,120.9017,0.3967,-0.0406,0.9072,3.2715
487,147.8717,0.3932,-0.0435,0.9061,3.2607
488,160.3683,0.3844,-0.0541,0.9097,3.2726
489,127.8367,0.4108,-0.0197,0.8937,3.2681
490,148.6683,0.3979,-0.0384,0.9052,3.2672
491,145.5483,0.4132,-0.0219,0.9028,3.2651
492,142.9650,0.3983,-0.0310,0.8910,3.2487
493,144.6457,0.3751,-0.0561,0.8948,3.2443
494,171.9700,0.3859,-0.0464,0.8971,3.2522
495,136.3200,0.3972,-0.0367,0.9003,3.2513
496,119.1650,0.3824,-0.0555,0.9082,3.2405
497,188.4133,0.4117,-0.0276,0.9110,3.2331
498,129.9100,0.4099,-0.0279,0.9081,3.2373
499,143.6000,0.4167,-0.0199,0.9054,3.2343
500,170.7100,0.4117,-0.0186,0.8928,3.2366
