epoch,reward,loss,policy_loss,value_loss,entropy
287,36.6642,0.6843,0.2531,0.9192,5.6913
288,18.7176,0.4918,0.0437,0.9531,5.6916
289,26.2111,0.6445,0.2082,0.9295,5.6924
290,14.5521,0.6288,0.2086,0.8972,5.6919
291,24.8776,0.5183,0.1109,0.8717,5.6927
292,20.1091,0.4618,0.0138,0.9529,5.6921
293,15.6279,0.6089,0.1564,0.9619,5.6927
294,20.6456,0.6186,0.2040,0.8862,5.6922
295,16.7770,0.5748,0.1388,0.9289,5.6919
296,23.4330,0.6614,0.2174,0.9448,5.6925
297,17.6778,0.8390,0.4004,0.9342,5.6925
298,23.9697,0.7248,0.2886,0.9293,5.6913
299,21.5333,0.5960,0.1482,0.9525,5.6929
300,27.4175,0.5145,0.0844,0.9171,5.6932
301,19.6823,0.5902,0.1575,0.9225,5.6929
302,27.3444,0.5543,0.1157,0.9342,5.6912
303,20.9931,0.5905,0.1880,0.8621,5.6917
304,23.0828,0.8887,0.4685,0.8973,5.6916
305,17.7649,0.5431,0.1564,0.8304,5.6906
306,19.1716,0.5147,0.0847,0.9168,5.6906
307,18.4433,0.5029,0.0727,0.9175,5.6923
308,23.7114,0.6005,0.1495,0.9591,5.6926
309,17.8344,0.4908,0.0506,0.9374,5.6922
310,32.5530,0.6753,0.2559,0.8956,5.6922
311,21.7039,0.5204,0.1023,0.8932,5.6913
312,20.9722,0.4583,0.0262,0.9211,5.6922
313,24.6186,0.6336,0.2292,0.8658,5.6922
314,27.2997,0.5820,0.1746,0.8719,5.6925
315,29.5236,0.5117,0.0891,0.9022,5.6921
316,23.5662,0.5296,0.1027,0.9107,5.6915
317,32.2216,0.6166,0.1868,0.9165,5.6914
318,28.7444,0.5595,0.1009,0.9741,5.6921
319,27.0870,0.4667,0.0407,0.9090,5.6911
320,28.2383,0.6581,0.2397,0.8937,5.6909
321,31.8022,0.6252,0.2024,0.9026,5.6922
322,34.2694,0.5619,0.1356,0.9096,5.6909
323,25.9537,0.8128,0.3904,0.9016,5.6931
324,18.6216,0.6557,0.2146,0.9391,5.6911
325,12.9633,0.5187,0.1187,0.8567,5.6899
326,22.8500,0.5170,0.0860,0.9188,5.6912
327,17.6593,0.5924,0.1567,0.9283,5.6919
328,15.1002,0.7796,0.3161,0.9840,5.6917
329,42.3643,0.6954,0.2751,0.8974,5.6917
330,20.6369,0.5538,0.1419,0.8808,5.6917
331,22.8094,0.5771,0.1460,0.9190,5.6910
332,27.7528,0.7152,0.2499,0.9875,5.6917
333,24.1770,0.5784,0.1683,0.8771,5.6922
334,27.1802,0.5964,0.1802,0.8892,5.6922
335,16.5359,0.5145,0.1112,0.8637,5.6925
336,22.4489,0.6040,0.1629,0.9392,5.6922
337,20.8647,0.6681,0.2390,0.9152,5.6918
338,22.9181,0.5254,0.1045,0.8987,5.6905
339,40.8033,0.6415,0.1753,0.9893,5.6916
340,27.2366,0.6289,0.1974,0.9200,5.6919
341,22.8000,0.5162,0.0514,0.9866,5.6914
